url	Additional_Sort	GroupSort	Player_ID	Team_ID	Transaction_Date	Transaction_Description	Transaction_Type
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Los_Angeles_Clippers_signed_forward_Paul_Pierce_to_a_Contract.2015-07-10	0.0	Signing 945047 	1718.0	1610612746.0	2015-07-10	Los Angeles Clippers signed forward Paul Pierce to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Los_Angeles_Clippers_signed_forward_Wesley_Johnson_to_a_Contract.2015-07-08	0.0	Signing 944890 	202325.0	1610612746.0	2015-07-08	Los Angeles Clippers signed forward Wesley Johnson to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Los_Angeles_Clippers_signed_guard_Pablo_Prigioni_to_a_Contract.2015-08-04	0.0	Signing 945925 	203143.0	1610612746.0	2015-08-04	Los Angeles Clippers signed guard Pablo Prigioni to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Los_Angeles_Clippers_waived_forward_Chuck_Hayes.2015-10-24	0.0	Waive 958014 	101236.0	1610612746.0	2015-10-24	Los Angeles Clippers waived forward Chuck Hayes.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Los_Angeles_Clippers_waived_forward_Nikoloz_Tskitishvili.2015-10-03	0.0	Waive 956915 	2401.0	1610612746.0	2015-10-03	Los Angeles Clippers waived forward Nikoloz Tskitishvili.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Los_Angeles_Clippers_waived_guard_Jordan_Hamilton.2015-08-01	0.0	Waive 945807 	202706.0	1610612746.0	2015-08-01	Los Angeles Clippers waived guard Jordan Hamilton.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Los_Angeles_Clippers_waived_guard_Lester_Hudson.2015-07-15	0.0	Waive 945269 	201991.0	1610612746.0	2015-07-15	Los Angeles Clippers waived guard Lester Hudson.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Los_Angeles_Lakers_re-signed_guard_Anthony_Brown_to_a_Contract.2015-07-09	0.0	Signing 945001 	1626148.0	1610612747.0	2015-07-09	Los Angeles Lakers re-signed guard Anthony Brown to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Los_Angeles_Lakers_re-signed_guard_D\047Angelo_Russell_to_a_Rookie_Scale_Contract.2015-07-10	0.0	Signing 945086 	1626156.0	1610612747.0	2015-07-10	Los Angeles Lakers re-signed guard D'Angelo Russell to a Rookie Scale Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Los_Angeles_Lakers_re-signed_guard_Larry_Nance_Jr._to_a_Rookie_Scale_Contract.2015-07-10	0.0	Signing 945085 	1626204.0	1610612747.0	2015-07-10	Los Angeles Lakers re-signed guard Larry Nance Jr. to a Rookie Scale Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Los_Angeles_Lakers_received_center_Roy_Hibbert_from_Indiana_Pacers.2015-07-09	1610612754.0	Trade 2015007 	201579.0	1610612747.0	2015-07-09	Los Angeles Lakers received center Roy Hibbert from Indiana Pacers.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Los_Angeles_Lakers_signed_center_Robert_Upshaw_to_a_Contract.2015-09-14	0.0	Signing 946110 	1626193.0	1610612747.0	2015-09-14	Los Angeles Lakers signed center Robert Upshaw to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Los_Angeles_Lakers_signed_forward_Brandon_Bass_to_a_Contract.2015-07-09	0.0	Signing 945017 	101138.0	1610612747.0	2015-07-09	Los Angeles Lakers signed forward Brandon Bass to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Los_Angeles_Lakers_signed_forward_Jonathan_Holmes_to_a_Contract.2015-08-13	0.0	Signing 945984 	1626182.0	1610612747.0	2015-08-13	Los Angeles Lakers signed forward Jonathan Holmes to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Los_Angeles_Lakers_signed_guard_Lou_Williams_to_a_Contract.2015-07-09	0.0	Signing 945011 	101150.0	1610612747.0	2015-07-09	Los Angeles Lakers signed guard Lou Williams to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Los_Angeles_Lakers_signed_guard_Michael_Frazier_to_a_Contract.2015-08-25	0.0	Signing 946028 	1626187.0	1610612747.0	2015-08-25	Los Angeles Lakers signed guard Michael Frazier to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Los_Angeles_Lakers_waived_center_Robert_Upshaw.2015-10-20	0.0	Waive 957672 	1626193.0	1610612747.0	2015-10-20	Los Angeles Lakers waived center Robert Upshaw.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Los_Angeles_Lakers_waived_forward_Jonathan_Holmes.2015-10-23	0.0	Waive 957869 	1626182.0	1610612747.0	2015-10-23	Los Angeles Lakers waived forward Jonathan Holmes.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Los_Angeles_Lakers_waived_guard_Jabari_Brown.2015-10-26	0.0	Waive 958194 	203913.0	1610612747.0	2015-10-26	Los Angeles Lakers waived guard Jabari Brown.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Los_Angeles_Lakers_waived_guard_Michael_Frazier.2015-10-20	0.0	Waive 957671 	1626187.0	1610612747.0	2015-10-20	Los Angeles Lakers waived guard Michael Frazier.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_re-signed_center_Marc_Gasol_to_a_Contract.2015-07-13	0.0	Signing 945199 	201188.0	1610612763.0	2015-07-13	Memphis Grizzlies re-signed center Marc Gasol to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_re-signed_forward_Jarell_Martin_to_a_Rookie_Scale_Contract.2015-07-09	0.0	Signing 945041 	1626185.0	1610612763.0	2015-07-09	Memphis Grizzlies re-signed forward Jarell Martin to a Rookie Scale Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_received_draft_consideration_from_Charlotte_Hornets.2016-02-16	1610612766.0	Trade 2015030 	0.0	1610612763.0	2016-02-16	Memphis Grizzlies received draft consideration from Charlotte Hornets.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_received_draft_consideration_from_Los_Angeles_Clippers.2016-02-18	1610612746.0	Trade 2015038 	0.0	1610612763.0	2016-02-18	Memphis Grizzlies received draft consideration from Los Angeles Clippers.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_received_draft_consideration_from_Miami_Heat.2016-02-16	1610612748.0	Trade 2015030 	0.0	1610612763.0	2016-02-16	Memphis Grizzlies received draft consideration from Miami Heat.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_received_forward_Chris_Andersen_from_Miami_Heat.2016-02-16	1610612748.0	Trade 2015030 	2365.0	1610612763.0	2016-02-16	Memphis Grizzlies received forward Chris Andersen from Miami Heat.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_received_forward_James_Ennis_from_Miami_Heat.2015-11-10	1610612748.0	Trade 2015025 	203516.0	1610612763.0	2015-11-10	Memphis Grizzlies received forward James Ennis from Miami Heat.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_received_forward_Lance_Stephenson_from_Los_Angeles_Clippers.2016-02-18	1610612746.0	Trade 2015038 	202362.0	1610612763.0	2016-02-18	Memphis Grizzlies received forward Lance Stephenson from Los Angeles Clippers.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_received_guard_Mario_Chalmers_from_Miami_Heat.2015-11-10	1610612748.0	Trade 2015025 	201596.0	1610612763.0	2015-11-10	Memphis Grizzlies received guard Mario Chalmers from Miami Heat.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_received_guard_PJ_Hairston_from_Charlotte_Hornets.2016-02-16	1610612766.0	Trade 2015030 	203798.0	1610612763.0	2016-02-16	Memphis Grizzlies received guard PJ Hairston from Charlotte Hornets.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_signed_center_Ryan_Hollins_to_a_10-Day_Contract.2016-01-21	0.0	Signing 962100 	200797.0	1610612763.0	2016-01-21	Memphis Grizzlies signed center Ryan Hollins to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_signed_center_Ryan_Hollins_to_a_10-Day_Contract.2016-02-01	0.0	Signing 971496 	200797.0	1610612763.0	2016-02-01	Memphis Grizzlies signed center Ryan Hollins to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_signed_center_Ryan_Hollins_to_a_Rest-of-Season_Contract.2015-12-29	0.0	Signing 961382 	200797.0	1610612763.0	2015-12-29	Memphis Grizzlies signed center Ryan Hollins to a Rest-of-Season Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_signed_center_Ryan_Hollins_to_a_Rest-of-Season_Contract.2016-03-02	0.0	Signing 972481 	200797.0	1610612763.0	2016-03-02	Memphis Grizzlies signed center Ryan Hollins to a Rest-of-Season Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_signed_forward_Alex_Stepheson_to_a_10-Day_Contract.2016-03-12	0.0	Signing 972887 	1627293.0	1610612763.0	2016-03-12	Memphis Grizzlies signed forward Alex Stepheson to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_signed_forward_Brandan_Wright_to_a_Contract.2015-07-09	0.0	Signing 944910 	201148.0	1610612763.0	2015-07-09	Memphis Grizzlies signed forward Brandan Wright to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_signed_guard_Briante_Weber_to_a_10-Day_Contract.2016-03-11	0.0	Signing 972857 	1627362.0	1610612763.0	2016-03-11	Memphis Grizzlies signed guard Briante Weber to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_signed_guard_Bryce_Cotton_to_a_10-Day_Contract.2016-04-01	0.0	Signing 973456 	203955.0	1610612763.0	2016-04-01	Memphis Grizzlies signed guard Bryce Cotton to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_signed_guard_Bryce_Cotton_to_a_Rest-of-Season_Contract.2016-04-11	0.0	Signing 973646 	203955.0	1610612763.0	2016-04-11	Memphis Grizzlies signed guard Bryce Cotton to a Rest-of-Season Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_signed_guard_Elliot_Williams_to_a_10-Day_Contract.2016-01-08	0.0	Signing 961810 	202343.0	1610612763.0	2016-01-08	Memphis Grizzlies signed guard Elliot Williams to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_signed_guard_Jordan_Farmar_to_a_10-Day_Contract.2016-03-21	0.0	Signing 973126 	200770.0	1610612763.0	2016-03-21	Memphis Grizzlies signed guard Jordan Farmar to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_signed_guard_Jordan_Farmar_to_a_Rest-of-Season_Contract.2016-03-31	0.0	Signing 973425 	200770.0	1610612763.0	2016-03-31	Memphis Grizzlies signed guard Jordan Farmar to a Rest-of-Season Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_signed_guard_Ray_McCallum_to_a_10-Day_Contract.2016-03-12	0.0	Signing 972952 	203492.0	1610612763.0	2016-03-12	Memphis Grizzlies signed guard Ray McCallum to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_signed_guard_Ray_McCallum_to_a_10-Day_Contract.2016-03-22	0.0	Signing 973182 	203492.0	1610612763.0	2016-03-22	Memphis Grizzlies signed guard Ray McCallum to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_signed_guard_Xavier_Munford_to_a_10-Day_Contract.2016-03-16	0.0	Signing 973026 	204098.0	1610612763.0	2016-03-16	Memphis Grizzlies signed guard Xavier Munford to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_signed_guard_Xavier_Munford_to_a_10-Day_Contract.2016-03-27	0.0	Signing 973298 	204098.0	1610612763.0	2016-03-27	Memphis Grizzlies signed guard Xavier Munford to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_signed_guard_Xavier_Munford_to_a_Rest-of-Season_Contract.2016-04-07	0.0	Signing 973565 	204098.0	1610612763.0	2016-04-07	Memphis Grizzlies signed guard Xavier Munford to a Rest-of-Season Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_waived_center_Michael_Holyfield.2015-10-07	0.0	Waive 957251 	1626261.0	1610612763.0	2015-10-07	Memphis Grizzlies waived center Michael Holyfield.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_waived_center_Ryan_Hollins.2015-10-26	0.0	Waive 958196 	200797.0	1610612763.0	2015-10-26	Memphis Grizzlies waived center Ryan Hollins.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_waived_center_Ryan_Hollins.2016-01-07	0.0	Waive 961771 	200797.0	1610612763.0	2016-01-07	Memphis Grizzlies waived center Ryan Hollins.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_waived_center_Ryan_Hollins.2016-04-07	0.0	Waive 973587 	200797.0	1610612763.0	2016-04-07	Memphis Grizzlies waived center Ryan Hollins.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_waived_forward_Alex_Stepheson.2015-10-24	0.0	Waive 958024 	1627293.0	1610612763.0	2015-10-24	Memphis Grizzlies waived forward Alex Stepheson.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_waived_forward_James_Ennis.2016-03-02	0.0	Waive 972480 	203516.0	1610612763.0	2016-03-02	Memphis Grizzlies waived forward James Ennis.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_waived_forward_Sampson_Carter.2015-10-24	0.0	Waive 958022 	1627258.0	1610612763.0	2015-10-24	Memphis Grizzlies waived forward Sampson Carter.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_waived_forward_Yakhouba_Diawara.2015-10-24	0.0	Waive 958019 	200821.0	1610612763.0	2015-10-24	Memphis Grizzlies waived forward Yakhouba Diawara.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_waived_guard_Daniel_Nwaelele.2015-10-05	0.0	Waive 956920 	203327.0	1610612763.0	2015-10-05	Memphis Grizzlies waived guard Daniel Nwaelele.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_waived_guard_Lazeric_Jones.2015-10-24	0.0	Waive 958023 	1626272.0	1610612763.0	2015-10-24	Memphis Grizzlies waived guard Lazeric Jones.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_waived_guard_Mario_Chalmers.2016-03-11	0.0	Waive 972872 	201596.0	1610612763.0	2016-03-11	Memphis Grizzlies waived guard Mario Chalmers.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_waived_guard_Patrick_Christopher.2015-09-23	0.0	Waive 946145 	203565.0	1610612763.0	2015-09-23	Memphis Grizzlies waived guard Patrick Christopher.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Memphis_Grizzlies_waived_guard_Russ_Smith.2015-12-29	0.0	Waive 961381 	203893.0	1610612763.0	2015-12-29	Memphis Grizzlies waived guard Russ Smith.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Miami_Heat_re-signed_guard_Dwyane_Wade_to_a_Contract.2015-07-10	0.0	Signing 945052 	2548.0	1610612748.0	2015-07-10	Miami Heat re-signed guard Dwyane Wade to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Miami_Heat_re-signed_guard_Goran_Dragic_to_a_Contract.2015-07-09	0.0	Signing 944964 	201609.0	1610612748.0	2015-07-09	Miami Heat re-signed guard Goran Dragic to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Miami_Heat_re-signed_guard_Josh_Richardson_to_a_Contract.2015-08-03	0.0	Signing 945863 	1626196.0	1610612748.0	2015-08-03	Miami Heat re-signed guard Josh Richardson to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Miami_Heat_re-signed_guard_Justise_Winslow_to_a_Rookie_Scale_Contract.2015-07-03	0.0	Signing 944879 	1626159.0	1610612748.0	2015-07-03	Miami Heat re-signed guard Justise Winslow to a Rookie Scale Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Miami_Heat_received_draft_consideration_from_Boston_Celtics.2015-07-27	1610612738.0	Trade 2015015 	0.0	1610612748.0	2015-07-27	Miami Heat received draft consideration from Boston Celtics.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Miami_Heat_received_draft_consideration_from_New_Orleans_Pelicans.2016-02-18	1610612740.0	Trade 2015031 	0.0	1610612748.0	2016-02-18	Miami Heat received draft consideration from New Orleans Pelicans.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Miami_Heat_received_draft_consideration_from_Orlando_Magic.2015-07-27	1610612753.0	Trade 2015017 	0.0	1610612748.0	2015-07-27	Miami Heat received draft consideration from Orlando Magic.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Miami_Heat_received_forward_Jarnell_Stokes_from_Memphis_Grizzlies.2015-11-10	1610612763.0	Trade 2015025 	203950.0	1610612748.0	2015-11-10	Miami Heat received forward Jarnell Stokes from Memphis Grizzlies.	Trade	
